session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
gneiwiau,9,l8wrw8yv,3,presurvey,NeighborhoodInstruction,1754409493,1,0,0
gneiwiau,11,a265rfvh,3,presurvey,NeighborhoodInstruction,1754409511,1,0,0
gneiwiau,11,a265rfvh,4,presurvey,Training,1754409530,1,0,0
gneiwiau,9,l8wrw8yv,4,presurvey,Training,1754409531,1,0,0
gneiwiau,10,gpvw40cs,4,presurvey,Training,1754409557,1,0,0
gneiwiau,11,a265rfvh,5,presurvey,TrainingNeighbor_1,1754409572,1,0,0
gneiwiau,12,b8wouvc1,0,,InitializeParticipant,1754409574,1,0,0
gneiwiau,11,a265rfvh,6,presurvey,TrainingNeighbor_2,1754409576,1,0,0
gneiwiau,6,kt9f90lc,10,presurvey,Scenario,1754409579,1,0,0
gneiwiau,11,a265rfvh,9,presurvey,ExperimentInstruction,1754409581,1,0,0
gneiwiau,9,l8wrw8yv,5,presurvey,TrainingNeighbor_1,1754409582,1,0,0
gneiwiau,13,gph78q28,0,,InitializeParticipant,1754409585,1,0,0
gneiwiau,13,gph78q28,1,presurvey,Introduction,1754409591,1,0,0
gneiwiau,10,gpvw40cs,5,presurvey,TrainingNeighbor_1,1754409592,1,0,0
gneiwiau,14,g7nwiqfg,0,,InitializeParticipant,1754409596,1,0,0
gneiwiau,9,l8wrw8yv,9,presurvey,ExperimentInstruction,1754409597,1,0,0
gneiwiau,10,gpvw40cs,9,presurvey,ExperimentInstruction,1754409598,1,0,0
gneiwiau,13,gph78q28,2,presurvey,Demographics,1754409602,1,0,0
