session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
e1314ij0,5,5hpzljkv,98,mock,DiscussionGRPWaitPage,1754605486,15,0,1
e1314ij0,6,xqv346fl,98,mock,DiscussionGRPWaitPage,1754605486,15,0,1
e1314ij0,10,9nom3o3o,98,mock,DiscussionGRPWaitPage,1754605486,15,0,1
e1314ij0,2,e7yqt270,98,mock,DiscussionGRPWaitPage,1754605486,15,0,1
e1314ij0,11,yhb6j30f,98,mock,DiscussionGRPWaitPage,1754605486,15,0,1
e1314ij0,12,yogts1y3,98,mock,DiscussionGRPWaitPage,1754605486,15,0,1
e1314ij0,16,fd57dx7c,98,mock,DiscussionGRPWaitPage,1754605486,15,0,1
e1314ij0,5,5hpzljkv,101,mock,Discussion,1754605488,15,0,0
e1314ij0,2,e7yqt270,101,mock,Discussion,1754605489,15,0,0
e1314ij0,16,fd57dx7c,101,mock,Discussion,1754605489,15,0,0
e1314ij0,6,xqv346fl,101,mock,Discussion,1754605490,15,0,0
e1314ij0,10,9nom3o3o,101,mock,Discussion,1754605491,15,0,0
e1314ij0,4,k3uyxkex,101,mock,Discussion,1754605491,15,0,0
e1314ij0,12,yogts1y3,101,mock,Discussion,1754605492,15,0,0
e1314ij0,11,yhb6j30f,101,mock,Discussion,1754605492,15,0,0
e1314ij0,4,k3uyxkex,104,mock,DiscussionGRPWaitPage,1754605492,16,0,1
e1314ij0,5,5hpzljkv,104,mock,DiscussionGRPWaitPage,1754605492,16,0,1
e1314ij0,6,xqv346fl,104,mock,DiscussionGRPWaitPage,1754605492,16,0,1
e1314ij0,10,9nom3o3o,104,mock,DiscussionGRPWaitPage,1754605492,16,0,1
e1314ij0,2,e7yqt270,104,mock,DiscussionGRPWaitPage,1754605492,16,0,1
e1314ij0,11,yhb6j30f,104,mock,DiscussionGRPWaitPage,1754605492,16,0,1
e1314ij0,12,yogts1y3,104,mock,DiscussionGRPWaitPage,1754605492,16,0,1
e1314ij0,16,fd57dx7c,104,mock,DiscussionGRPWaitPage,1754605492,16,0,1
e1314ij0,4,k3uyxkex,107,mock,Discussion,1754605495,16,0,0
e1314ij0,5,5hpzljkv,107,mock,Discussion,1754605496,16,0,0
e1314ij0,2,e7yqt270,107,mock,Discussion,1754605496,16,0,0
e1314ij0,10,9nom3o3o,107,mock,Discussion,1754605496,16,0,0
e1314ij0,16,fd57dx7c,107,mock,Discussion,1754605496,16,0,0
e1314ij0,11,yhb6j30f,107,mock,Discussion,1754605497,16,0,0
e1314ij0,23,a03yndq2,1,presurvey,Introduction,1754605499,1,0,0
e1314ij0,12,yogts1y3,107,mock,Discussion,1754605501,16,0,0
e1314ij0,6,xqv346fl,107,mock,Discussion,1754605506,16,0,0
e1314ij0,4,k3uyxkex,110,mock,DiscussionGRPWaitPage,1754605506,17,0,1
e1314ij0,5,5hpzljkv,110,mock,DiscussionGRPWaitPage,1754605506,17,0,1
e1314ij0,6,xqv346fl,110,mock,DiscussionGRPWaitPage,1754605506,17,0,1
e1314ij0,10,9nom3o3o,110,mock,DiscussionGRPWaitPage,1754605506,17,0,1
e1314ij0,2,e7yqt270,110,mock,DiscussionGRPWaitPage,1754605506,17,0,1
e1314ij0,11,yhb6j30f,110,mock,DiscussionGRPWaitPage,1754605506,17,0,1
e1314ij0,12,yogts1y3,110,mock,DiscussionGRPWaitPage,1754605506,17,0,1
e1314ij0,16,fd57dx7c,110,mock,DiscussionGRPWaitPage,1754605506,17,0,1
e1314ij0,6,xqv346fl,113,mock,Discussion,1754605509,17,0,0
e1314ij0,2,e7yqt270,113,mock,Discussion,1754605510,17,0,0
e1314ij0,10,9nom3o3o,113,mock,Discussion,1754605510,17,0,0
e1314ij0,5,5hpzljkv,113,mock,Discussion,1754605510,17,0,0
e1314ij0,21,3nhys1m2,5,presurvey,TrainingNeighbor_1,1754605511,1,0,0
e1314ij0,16,fd57dx7c,113,mock,Discussion,1754605512,17,0,0
e1314ij0,11,yhb6j30f,113,mock,Discussion,1754605513,17,0,0
e1314ij0,12,yogts1y3,113,mock,Discussion,1754605517,17,0,0
e1314ij0,20,2ssq2rit,4,presurvey,Training,1754605517,1,0,0
e1314ij0,4,k3uyxkex,113,mock,Discussion,1754605517,17,0,0
e1314ij0,4,k3uyxkex,116,mock,DiscussionGRPWaitPage,1754605518,18,0,1
e1314ij0,5,5hpzljkv,116,mock,DiscussionGRPWaitPage,1754605518,18,0,1
e1314ij0,6,xqv346fl,116,mock,DiscussionGRPWaitPage,1754605518,18,0,1
e1314ij0,10,9nom3o3o,116,mock,DiscussionGRPWaitPage,1754605518,18,0,1
e1314ij0,2,e7yqt270,116,mock,DiscussionGRPWaitPage,1754605518,18,0,1
e1314ij0,11,yhb6j30f,116,mock,DiscussionGRPWaitPage,1754605518,18,0,1
e1314ij0,12,yogts1y3,116,mock,DiscussionGRPWaitPage,1754605518,18,0,1
e1314ij0,16,fd57dx7c,116,mock,DiscussionGRPWaitPage,1754605518,18,0,1
e1314ij0,12,yogts1y3,119,mock,Discussion,1754605520,18,0,0
e1314ij0,18,8g8gfph3,3,presurvey,NeighborhoodInstruction,1754605520,1,0,0
e1314ij0,23,a03yndq2,2,presurvey,Demographics,1754605520,1,0,0
e1314ij0,4,k3uyxkex,119,mock,Discussion,1754605522,18,0,0
e1314ij0,2,e7yqt270,119,mock,Discussion,1754605522,18,0,0
e1314ij0,16,fd57dx7c,119,mock,Discussion,1754605522,18,0,0
e1314ij0,6,xqv346fl,119,mock,Discussion,1754605522,18,0,0
