session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
19yrypoq,28,9mdbdt4y,65,mock,Discussion,1755898408,9,0,0
19yrypoq,30,60w3o5nq,65,mock,Discussion,1755898410,9,0,0
19yrypoq,6,okdapvou,65,mock,Discussion,1755898411,9,0,0
19yrypoq,23,rg1i9b6i,65,mock,Discussion,1755898413,9,0,0
19yrypoq,8,u0oh5ww3,65,mock,Discussion,1755898414,9,0,0
19yrypoq,26,o33shhic,65,mock,Discussion,1755898415,9,0,0
19yrypoq,15,w2j0qzso,65,mock,Discussion,1755898431,9,0,0
19yrypoq,11,fuvncn2j,65,mock,Discussion,1755898441,9,1,0
19yrypoq,6,okdapvou,68,mock,DiscussionGRPWaitPage,1755898441,10,0,1
19yrypoq,8,u0oh5ww3,68,mock,DiscussionGRPWaitPage,1755898441,10,0,1
19yrypoq,11,fuvncn2j,68,mock,DiscussionGRPWaitPage,1755898441,10,0,1
19yrypoq,15,w2j0qzso,68,mock,DiscussionGRPWaitPage,1755898441,10,0,1
19yrypoq,30,60w3o5nq,68,mock,DiscussionGRPWaitPage,1755898441,10,0,1
19yrypoq,23,rg1i9b6i,68,mock,DiscussionGRPWaitPage,1755898441,10,0,1
19yrypoq,26,o33shhic,68,mock,DiscussionGRPWaitPage,1755898441,10,0,1
19yrypoq,28,9mdbdt4y,68,mock,DiscussionGRPWaitPage,1755898441,10,0,1
19yrypoq,6,okdapvou,71,mock,Discussion,1755898446,10,0,0
19yrypoq,30,60w3o5nq,71,mock,Discussion,1755898446,10,0,0
19yrypoq,28,9mdbdt4y,71,mock,Discussion,1755898446,10,0,0
19yrypoq,26,o33shhic,71,mock,Discussion,1755898452,10,0,0
19yrypoq,8,u0oh5ww3,71,mock,Discussion,1755898455,10,0,0
19yrypoq,38,nuyhii86,9,presurvey,ExperimentInstruction,1755898459,1,0,0
19yrypoq,15,w2j0qzso,71,mock,Discussion,1755898460,10,0,0
19yrypoq,23,rg1i9b6i,71,mock,Discussion,1755898466,10,0,0
19yrypoq,11,fuvncn2j,71,mock,Discussion,1755898477,10,1,0
19yrypoq,6,okdapvou,74,mock,DiscussionGRPWaitPage,1755898477,11,0,1
19yrypoq,8,u0oh5ww3,74,mock,DiscussionGRPWaitPage,1755898477,11,0,1
19yrypoq,11,fuvncn2j,74,mock,DiscussionGRPWaitPage,1755898477,11,0,1
19yrypoq,15,w2j0qzso,74,mock,DiscussionGRPWaitPage,1755898477,11,0,1
19yrypoq,30,60w3o5nq,74,mock,DiscussionGRPWaitPage,1755898477,11,0,1
19yrypoq,23,rg1i9b6i,74,mock,DiscussionGRPWaitPage,1755898477,11,0,1
19yrypoq,26,o33shhic,74,mock,DiscussionGRPWaitPage,1755898477,11,0,1
19yrypoq,28,9mdbdt4y,74,mock,DiscussionGRPWaitPage,1755898477,11,0,1
19yrypoq,30,60w3o5nq,77,mock,Discussion,1755898482,11,0,0
19yrypoq,28,9mdbdt4y,77,mock,Discussion,1755898482,11,0,0
19yrypoq,6,okdapvou,77,mock,Discussion,1755898483,11,0,0
19yrypoq,8,u0oh5ww3,77,mock,Discussion,1755898491,11,0,0
19yrypoq,26,o33shhic,77,mock,Discussion,1755898494,11,0,0
19yrypoq,23,rg1i9b6i,77,mock,Discussion,1755898500,11,0,0
19yrypoq,15,w2j0qzso,77,mock,Discussion,1755898509,11,1,0
19yrypoq,11,fuvncn2j,77,mock,Discussion,1755898516,11,1,0
19yrypoq,6,okdapvou,80,mock,DiscussionGRPWaitPage,1755898516,12,0,1
19yrypoq,8,u0oh5ww3,80,mock,DiscussionGRPWaitPage,1755898516,12,0,1
19yrypoq,11,fuvncn2j,80,mock,DiscussionGRPWaitPage,1755898516,12,0,1
